cost,outcome,patexp,discharge,income,city,zip,state,provider,providerid,color
0.141603581,0.298567335,0.9747851,0.202292264,0.89226361,Waconia,55387,MN,RIDGEVIEW MEDICAL CENTER,199,#00CED1
0.142064651,0.950716332,0.185673352,0.393123209,0.488825215,Biddeford,4005,ME,SOUTHERN MAINE HEALTH CARE,200,#00CED1
0.142455297,0.350716332,0.856160458,0.136389685,0.348424069,Morehead,40351,KY,ST CLAIRE REGIONAL MEDICAL CENTER,201,#00CED1
0.142680049,0.993123209,0.506017192,0.366762178,0.651575931,Anderson,46011,IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,202,#00CED1
0.14268882,0.108309456,0.226361032,0.65730659,0.259598854,Yakima,98902,WA,YAKIMA VALLEY MEMORIAL HOSPITAL,203,#00CED1
0.143137984,0.161031519,0.922063037,0.299713467,0.498567335,Wyoming,49519,MI,METRO HEALTH HOSPITAL,204,#00CED1
0.14334728,0.676217765,0.589111748,0.614326648,0.613753582,Petoskey,49770,MI,MCLAREN - NORTHERN MICHIGAN,205,#00CED1
0.143513734,0.772492837,0.791404011,0.106590258,0.535243553,Greenfield,1301,MA,BAYSTATE FRANKLIN MEDICAL CENTER,206,#00CED1
0.144139082,0.05730659,0.806876791,0.170773639,0.306590258,Athens,35611,AL,ATHENS-LIMESTONE HOSPITAL,207,#00CED1
0.144157928,0.932951289,0.293409742,0.9747851,0,Springfield,1199,MA,BAYSTATE MEDICAL CENTER,208,#00CED1
0.14438697,0.800573066,0.20286533,0.575358166,0.716905444,Elmira,14905,NY,ARNOT OGDEN MEDICAL CENTER,209,#00CED1
0.145236832,0.676217765,0.991404011,0.557020057,0.336962751,Vincennes,47591,IN,GOOD SAMARITAN HOSPITAL,210,#00CED1
0.145883791,0.712893983,0.67965616,0.792550143,0.169054441,Richmond,47374,IN,REID HOSPITAL & HEALTH CARE SERVICES,211,#00CED1
0.146015164,0.915186246,0.922063037,0.49226361,0.422922636,Twin Falls,83301,ID,ST LUKE'S MAGIC VALLEY RMC,212,#00CED1
0.146255001,0.309455587,0.699140401,0.484813754,0.303151862,Missoula,59802,MT,ST PATRICK HOSPITAL,213,#00CED1
0.146956175,0.592550143,0.20286533,0.546131805,0.378223496,Madisonville,42431,KY,BAPTIST HEALTH MADISONVILLE,214,#00CED1
0.147157499,0.824068768,0.712320917,0.19025788,0.993696275,Concord,1742,MA,EMERSON HOSPITAL,215,#00CED1
0.148567605,0.13008596,0.664756447,0.295702006,0.711174785,Hanover,17331,PA,HANOVER HOSPITAL,216,#00CED1
0.149334508,0.254441261,0.20286533,0.242406877,0.197707736,Port Huron,48060,MI,ST JOSEPH MERCY PORT HURON,217,#00CED1
0.149843346,0.772492837,0.589111748,0.087106017,0.102005731,Moultrie,31768,GA,COLQUITT REGIONAL MEDICAL CENTER,218,#00CED1
0.149871965,0.10487106,0.975931232,0.122063037,0.353008596,Jennings,70546,LA,JENNINGS AMERICAN LEGION HOSPITAL,219,#00CED1
0.150680417,0.640687679,0.762750716,0.725501433,0.217191977,Bristol,37620,TN,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,220,#00CED1
0.151098189,0.254441261,0.806876791,0.1747851,0.206876791,Murray,42071,KY,MURRAY-CALLOWAY COUNTY HOSPITAL,221,#00CED1
0.152149516,0.950716332,0.833237822,0.218911175,0.30773639,Marion,46952,IN,MARION GENERAL HOSPITAL,222,#00CED1
0.152189681,0.016045845,0.107163324,0.366189112,0.859598854,Manassas,20110,VA,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER,223,#00CED1
0.152200937,0.241833811,0.589111748,0.32722063,0.293982808,Morristown,37814,TN,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,224,#00CED1
0.15223424,0.395988539,0.084813754,0.275071633,0.124355301,Buffalo,14215,NY,ERIE COUNTY MEDICAL CENTER,225,#00CED1
0.153119437,0.915186246,0.64469914,0.189111748,0.377077364,Providence,2908,RI,ROGER WILLIAMS MEDICAL CENTER,226,#00CED1
0.154249331,0.477363897,0.251575931,0.732378223,0.748997135,Boston,2118,MA,BOSTON MEDICAL CENTER CORPORATION,227,#00CED1
0.155264137,0.592550143,0.82234957,0.614899713,0.416045845,Dubuque,52001,IA,MERCY MEDICAL CENTER-DUBUQUE,228,#00CED1
0.15579963,0.561604585,0.185673352,0.770773639,0.046991404,Syracuse,13210,NY,CROUSE HOSPITAL,229,#00CED1
0.156862947,0.364469914,0.64469914,0.553581662,0.702578797,Portland,97213,OR,PROVIDENCE PORTLAND MEDICAL CENTER,230,#00CED1
0.156878212,0.459025788,0.944412607,0.319197708,0.522636103,Brainerd,56401,MN,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,231,#00CED1
0.157873268,0.915186246,0.833237822,0.87277937,0.464756447,New Bern,28560,NC,CAROLINA EAST MEDICAL CENTER,232,#00CED1
0.158002854,0.12034384,0.367335244,0.216045845,0.036676218,Henderson,27536,NC,MARIA PARHAM MEDICAL CENTER,233,#00CED1
0.158553385,0.477363897,0.435530086,0.825787966,0.332951289,Rock Island,61201,IL,TRINITY ROCK ISLAND,234,#00CED1
0.159308513,0.561604585,0.989111748,0.461891117,0.255587393,Centralia,62801,IL,ST MARYS HOSPITAL,235,#00CED1
0.159654453,0.51747851,0.20286533,0.933524355,0.514040115,York,17403,PA,YORK HOSPITAL,236,#00CED1
0.159714039,0.553008596,0.55243553,0.203438395,0.163323782,Ashtabula,44004,OH,ASHTABULA COUNTY MEDICAL CENTER,237,#00CED1
0.160195968,0.26991404,0.746704871,0.722636103,0.575358166,Racine,53405,WI,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,238,#00CED1
0.160684162,0.561604585,0.122636103,0.846991404,0.245845272,Zanesville,43701,OH,GENESIS HEALTHCARE SYSTEM,239,#00CED1
0.161265271,0.254441261,0.367335244,0.153008596,0.283667622,Harrison,72601,AR,NORTH ARKANSAS REGIONAL MEDICAL CENTER,240,#00CED1
0.161347879,0.364469914,0.476790831,0.450429799,0.524355301,Mobile,36608,AL,SPRINGHILL MEMORIAL HOSPITAL,241,#00CED1
0.161723395,0.561604585,0.589111748,0.547277937,0.69226361,Bismarck,58501,ND,ST ALEXIUS MEDICAL CENTER,242,#00CED1
0.16276421,0.05730659,0.251575931,0.591977077,0.302005731,Waterbury,6706,CT,SAINT MARYS HOSPITAL,243,#00CED1
0.163520943,0.858452722,0.435530086,0.673352436,0.575931232,Norwich,6360,CT,WILLIAM W BACKUS HOSPITAL,244,#00CED1
0.164523054,0.181088825,0.068194842,0.258452722,0.430945559,Mcalester,74501,OK,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,245,#00CED1
0.164528094,0.436103152,0.506017192,0.433237822,0.370200573,Danville,40422,KY,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,246,#00CED1
0.16473949,0.932951289,0.293409742,0.868194842,0.09512894,Lexington,40504,KY,SAINT JOSEPH HOSPITAL,247,#00CED1
0.165107035,0.153581662,0.967908309,0.241833811,0.741547278,Danville,46122,IN,HENDRICKS REGIONAL HEALTH,248,#00CED1
0.16526627,0.93008596,0.589111748,0.102005731,0.8,Howell,48843,MI,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,249,#00CED1
0.165674341,0.51747851,0.003438395,0.146131805,0.551289398,Troy,12180,NY,SAMARITAN HOSPITAL,250,#00CED1
0.165738399,0.05730659,0.762750716,0.284813754,0.159885387,Whiteville,28472,NC,COLUMBUS REGIONAL HEALTHCARE SYSTEM,251,#00CED1
0.165821042,0.477363897,0.251575931,0.09512894,0.581661891,Natrona,15065,PA,ALLEGHENY VALLEY HOSPITAL,252,#00CED1
0.166323615,0.712893983,0.712320917,0.726074499,0.962750716,Grosse Pointe,48230,MI,"BEAUMONT HOSPITAL, GROSSE POINTE",253,#00CED1
0.167493172,0.309455587,0.574212034,0.71747851,0.843553009,Portland,97225,OR,PROVIDENCE ST VINCENT MEDICAL CENTER,254,#00CED1
0.169235576,0.74269341,0.997707736,0.096848138,0.840687679,Wakefield,2879,RI,SOUTH COUNTY HOSPITAL INC,255,#00CED1
0.17001737,0.884813754,0.412034384,0.246418338,0.664756447,Sioux City,51104,IA,ST LUKES REGIONAL MEDICAL CENTER,256,#00CED1
0.170021857,0.858452722,0.293409742,0.806303725,0.356446991,New London,6320,CT,LAWRENCE & MEMORIAL HOSPITAL,257,#00CED1
0.170043304,0.981088825,0.833237822,0.908882521,0.057879656,Huntington,25702,WV,ST MARY'S MEDICAL CENTER,258,#00CED1
0.170542571,0.254441261,0.386819484,0.097994269,0.747851003,Rockport,4856,ME,PENOBSCOT BAY MEDICAL CENTER,259,#00CED1
0.171379345,0.51747851,0.122636103,0.545558739,0.079083095,Springfield,1104,MA,MERCY MEDICAL CENTER,260,#00CED1
0.171437057,0.364469914,0.164469914,0.95243553,0.297994269,Tulsa,74104,OK,"ST JOHN MEDICAL CENTER, INC",261,#00CED1
0.171601847,0.955873926,0.226361032,0.368481375,0.676790831,Monroeville,15146,PA,FORBES HOSPITAL,262,#00CED1
0.171839358,0.26991404,0.386819484,0.630372493,0.544412607,Grand Forks,58201,ND,ALTRU HOSPITAL,263,#00CED1
0.171847133,0.254441261,0.534097421,0.018911175,0.213753582,Campbellsville,42718,KY,TAYLOR REGIONAL HOSPITAL,264,#00CED1
0.172029867,0.005157593,0.506017192,0.236676218,0.699140401,Gettysburg,17325,PA,GETTYSBURG HOSPITAL,265,#00CED1
0.172046929,0.477363897,0.55243553,0.601719198,0.12034384,Utica,13501,NY,ST ELIZABETH MEDICAL CENTER,266,#00CED1
0.172303955,0.13008596,0.574212034,0.655587393,0.190830946,Salem,97301,OR,SALEM HOSPITAL,267,#00CED1
0.172996417,0.161031519,0.856160458,0.654441261,0.625787966,Oak Ridge,37830,TN,METHODIST MEDICAL CENTER OF OAK RIDGE,268,#00CED1
0.17312872,0.800573066,0.982808023,0.086532951,0.531232092,Monongahela,15063,PA,MONONGAHELA VALLEY HOSPITAL,269,#00CED1
0.173167857,0.547851003,0.318051576,0.076790831,0.022922636,Pontiac,48342,MI,MCLAREN OAKLAND,270,#00CED1
0.173255954,0.181088825,0.084813754,0.615472779,0.088825215,Cleveland,44109,OH,METROHEALTH SYSTEM,271,#00CED1
0.173731228,0.309455587,0.934097421,0.521489971,0.319770774,Mount Vernon,62864,IL,GOOD SAMARITAN REGIONAL HLTH CENTER,272,#00CED1
0.173948639,0.221203438,0.806876791,0.565616046,0.613180516,Ogden,84403,UT,MCKAY DEE HOSPITAL,273,#00CED1
0.174077362,0.824068768,0.900859599,0.217765043,0.158739255,South Boston,24592,VA,SENTARA HALIFAX REGIONAL HOSPITAL,274,#00CED1
0.174231588,0.254441261,0.386819484,0.018338109,0.22234957,Jesup,31545,GA,WAYNE MEMORIAL HOSPITAL,275,#00CED1
0.174817636,0.161031519,0.367335244,0.395988539,0.46017192,Elizabeth City,27909,NC,SENTARA ALBEMARLE MEDICAL CENTER,276,#00CED1
0.177259677,0.553008596,0.574212034,0.260744986,0.712893983,Leominster,1453,MA,"HEALTHALLIANCE HOSPITALS, INC",277,#00CED1
0.179217808,0.309455587,0.226361032,0.557593123,0.976504298,Fairfax,22033,VA,INOVA FAIR OAKS HOSPITAL,278,#00CED1
0.179652344,0.26991404,0.318051576,0.582808023,0.746131805,Maumee,43537,OH,ST LUKE'S HOSPITAL,279,#00CED1
0.180606453,0.640687679,0.271060172,0.578796562,0.018911175,Sioux City,51101,IA,MERCY MEDICAL CENTER-SIOUX CITY,280,#00CED1
0.181009719,0.254441261,0.318051576,0.135243553,0.101432665,Galax,24333,VA,TWIN COUNTY REGIONAL HOSPITAL,281,#00CED1
0.183883403,0.05730659,0.084813754,0.214326648,0.516332378,Bemidji,56601,MN,SANFORD BEMIDJI MEDICAL CENTER,282,#00CED1
0.185140679,0.772492837,0.476790831,0.289398281,0.046418338,Lima,45804,OH,LIMA MEMORIAL HEALTH SYSTEM,283,#00CED1
0.185146383,0.254441261,0.779942693,0.037249284,0.527793696,Seguin,78155,TX,GUADALUPE REGIONAL MEDICAL CENTER,284,#00CED1
0.185197969,0.161031519,0.226361032,0.511174785,0.98739255,Leesburg,20176,VA,INOVA LOUDOUN HOSPITAL,285,#00CED1
0.185446474,0.964469914,0.967908309,0.058452722,0.51747851,Sulphur,70663,LA,WEST CALCASIEU CAMERON HOSPITAL,286,#00CED1
0.1855601,0.676217765,0.712320917,0.24469914,0.439541547,Portland,97216,OR,ADVENTIST MEDICAL CENTER,287,#00CED1
0.186565087,0.241833811,0.938681948,0.285959885,0.361604585,Meadville,16335,PA,MEADVILLE MEDICAL CENTER,288,#00CED1
0.186702663,0.898567335,0.746704871,0.431518625,0.131805158,Waycross,31501,GA,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC",289,#00CED1
0.186972255,0.436103152,0.476790831,0.816045845,0.584527221,Newport News,23601,VA,RIVERSIDE REGIONAL MEDICAL CENTER,290,#00CED1
0.187239437,0.772492837,0.746704871,0.60974212,0.486532951,Lawton,73505,OK,COMANCHE COUNTY MEMORIAL HOSPITAL,291,#00CED1
0.187926924,0.747277937,0.140401146,0.061891117,0.406303725,Fairmont,26554,WV,FAIRMONT REGIONAL MEDICAL CENTER,292,#00CED1
0.1885192,0.561604585,0.251575931,0.389684814,0.081375358,Sharon,16146,PA,SHARON REGIONAL HEALTH SYSTEM,293,#00CED1
0.188861743,0.26991404,0.870487106,0.873925501,0.661318052,Knoxville,37923,TN,PARKWEST MEDICAL CENTER,294,#00CED1
0.189644937,0.436103152,0.386819484,0.877936963,0.390830946,Davenport,52803,IA,GENESIS MEDICAL CENTER-DAVENPORT,295,#00CED1
0.190350901,0.712893983,0.913467049,0.963323782,0.837249284,Louisville,40207,KY,BAPTIST HEALTH LOUISVILLE,296,#00CED1
0.190728241,0.505444126,0.164469914,0.00974212,0,Niagara Falls,14302,NY,NIAGARA FALLS MEMORIAL MEDICAL CENTER,297,#00CED1
0.194024906,0.747277937,0.951862464,0.318624642,0.621776504,Christiansburg,24073,VA,CARILION NEW RIVER VALLEY MEDICAL CENTER,298,#00CED1
0.195177564,0.221203438,0.20286533,0.829799427,0.185100287,Parkersburg,26101,WV,CAMDEN CLARK MEDICAL CENTER,299,#00CED1
0.19531608,0.221203438,0.64469914,0.481948424,0.714613181,Rogers,72758,AR,MERCY HOSPITAL NORTHWEST ARKANSAS,300,#00CED1
0.195784858,0.703724928,0.476790831,0.303151862,0.268767908,Gallipolis,45631,OH,HOLZER MEDICAL CENTER,301,#00CED1
0.19607402,0.824068768,0.833237822,0.185100287,0.549570201,Holland,49423,MI,HOLLAND COMMUNITY HOSPITAL,302,#00CED1
0.19631254,0.309455587,0.608022923,0.918624642,0.491117479,Portland,4102,ME,MAINE MEDICAL CENTER,303,#00CED1
0.196801609,0.181088825,0.455014327,0.495702006,0.622922636,Greensburg,15601,PA,EXCELA HEALTH WESTMORELAND HOSPITAL,304,#00CED1
0.196937226,0.031518625,0.024068768,0.980515759,0.548997135,Warren,48093,MI,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,305,#00CED1
0.197228953,0.254441261,0.435530086,0.181088825,0.039541547,Harlan,40831,KY,HARLAN ARH HOSPITAL,306,#00CED1
0.197269109,0.592550143,0.664756447,0.691690544,0.425787966,Glens Falls,12801,NY,GLENS FALLS HOSPITAL,307,#00CED1
0.197511257,0.05730659,0.625787966,0.03495702,0.263610315,Andalusia,36420,AL,ANDALUSIA REGIONAL HOSPITAL,308,#00CED1
0.198253242,0.309455587,0.732378223,0.762750716,0.250429799,Paducah,42003,KY,BAPTIST HEALTH PADUCAH,309,#00CED1
0.198287985,0.021203438,0.986246418,0.995988539,0.070487106,Wilmington,28401,NC,NEW HANOVER REGIONAL MEDICAL CENTER,310,#00CED1
0.198944745,0.181088825,0.55243553,0.20974212,0.291690544,Albemarle,28001,NC,STANLY REGIONAL MEDICAL CENTER,311,#00CED1
0.199181283,0.800573066,0.506017192,0.757593123,0.236676218,Decatur,62526,IL,DECATUR MEMORIAL HOSPITAL,312,#00CED1
0.199617227,0.703724928,0.958166189,0.392550143,0.331232092,Mattoon,61938,IL,SARAH BUSH LINCOLN HEALTH CENTER,313,#00CED1
0.200094299,0.181088825,0.806876791,0.519770774,0.492836676,Wausau,54401,WI,ASPIRUS WAUSAU HOSPITAL,314,#00CED1
0.200165421,0.671060172,0.64469914,0.020057307,0.744412607,Newport,2840,RI,NEWPORT HOSPITAL,315,#00CED1
0.200456591,0.26991404,0.55243553,0.885386819,0.325501433,Bangor,4401,ME,EASTERN MAINE MEDICAL CENTER,316,#00CED1
0.20057514,0.049283668,0.84469914,0.893982808,0.751289398,Baton Rouge,70808,LA,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,317,#00CED1
0.201007948,0.309455587,0.056160458,0.955873926,0.947851003,Detroit,48236,MI,ST JOHN HOSPITAL AND MEDICAL CENTER,318,#00CED1
0.201283155,0.085386819,0.944412607,0.383381089,0.712320917,Fairhope,36532,AL,THOMAS HOSPITAL,319,#00CED1
0.202007193,0.884813754,0.506017192,0.910028653,0.229226361,Boston,2215,MA,BETH ISRAEL DEACONESS MEDICAL CENTER,320,#00CED1
0.202550234,0.364469914,0.293409742,0.539255014,0.328939828,Marietta,45750,OH,MARIETTA MEMORIAL HOSPITAL,321,#00CED1
0.203132325,0.13008596,0.922063037,0.509455587,0.887679083,Pittsburgh,15243,PA,ST CLAIR MEMORIAL HOSPITAL,322,#00CED1
0.203490601,0.712893983,0.982808023,0.960458453,0.354727794,Tupelo,38801,MS,NORTH MISSISSIPPI MEDICAL CENTER,323,#00CED1
0.203745009,0.221203438,0.476790831,0.140401146,0.49226361,Fond Du Lac,54935,WI,ST AGNES HOSPITAL,324,#00CED1
0.205065431,0.181088825,0.534097421,0.273925501,0.559885387,Green Bay,54301,WI,ST VINCENT HOSPITAL,325,#00CED1
0.205131118,0.016045845,0.455014327,0.026361032,0.132378223,Lenoir,28645,NC,CALDWELL MEMORIAL HOSPITAL,326,#00CED1
0.205298009,0.51747851,0.589111748,0.742120344,0.491690544,Searcy,72143,AR,WHITE COUNTY MEDICAL CENTER,327,#00CED1
0.205896794,0.346704871,0.016618911,0.106017192,0.021776504,Chicago,60621,IL,ST BERNARD HOSPITAL,328,#00CED1
0.206796341,0.108309456,0.699140401,0.779369628,0.242406877,North Little Rock,72117,AR,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,329,#00CED1
0.206971304,0.477363897,0.55243553,0.815472779,0.042406877,Duluth,55805,MN,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,330,#00CED1
0.207556406,0.703724928,0.84469914,0.310601719,0.677936963,Batavia,45103,OH,MERCY HOSPITAL CLERMONT,331,#00CED1
0.208423845,0.915186246,0.64469914,0.828080229,0.814899713,Chesapeake,23320,VA,CHESAPEAKE GENERAL HOSPITAL,332,#00CED1
0.208912712,0.221203438,0.024068768,0.867621777,0.083667622,Detroit,48235,MI,SINAI-GRACE HOSPITAL,333,#00CED1
0.209665723,0.964469914,0.476790831,0.938681948,0.225787966,Ashland,41101,KY,KING'S DAUGHTERS' MEDICAL CENTER,334,#00CED1
0.210199886,0.477363897,0.608022923,0.407449857,0.599426934,Jefferson Hills,15025,PA,JEFFERSON REGIONAL MEDICAL CENTER,335,#00CED1
0.210433585,0.898567335,0.476790831,0.439541547,0.281948424,Buffalo,14214,NY,SISTERS OF CHARITY HOSPITAL,336,#00CED1
0.210509526,0.800573066,0.056160458,0.954727794,0.178223496,Buffalo,14210,NY,KALEIDA HEALTH,337,#00CED1
0.210678248,0.824068768,0.412034384,0.378796562,0.106017192,Opelousas,70570,LA,OPELOUSAS GENERAL HEALTH SYSTEM,338,#00CED1
0.211215992,0.05730659,0.67965616,0.497421203,0.423495702,West Burlington,52655,IA,GREAT RIVER MEDICAL CENTER,339,#00CED1
0.212939292,0.640687679,0.20286533,0.986246418,0.644126074,Southfield,48075,MI,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,340,#00CED1
0.2129827,0.800573066,0.107163324,0.602292264,0.366762178,Great Falls,59405,MT,BENEFIS HOSPITALS INC,341,#00CED1
0.213981839,0.241833811,0.20286533,0.094555874,0.07965616,Boone,28607,NC,WATAUGA MEDICAL CENTER,342,#00CED1
0.215160072,0.831518625,0.435530086,0.759312321,0.401146132,Mason City,50401,IA,MERCY MEDICAL CENTER-NORTH IOWA,343,#00CED1
0.215911763,0.221203438,0.762750716,0.370773639,0.948424069,Franklin,37067,TN,WILLIAMSON MEDICAL CENTER,344,#00CED1
0.216009148,0.51747851,0.589111748,0.489971347,0.938681948,Commerce,48382,MI,HURON VALLEY-SINAI HOSPITAL,345,#00CED1
0.21665316,0.505444126,0.271060172,0.494555874,0.771346705,Alexandria,22306,VA,INOVA MOUNT VERNON HOSPITAL,346,#00CED1
0.216936795,0.364469914,0.084813754,0.582234957,0.406876791,Coeur D'Alene,83814,ID,KOOTENAI HEALTH,347,#00CED1
0.216946711,0.772492837,0.938681948,0.033237822,0.209169054,Elkin,28621,NC,HUGH CHATHAM MEMORIAL HOSPITAL,348,#00CED1
0.217160557,0.875071633,0.068194842,0.06017192,0.83782235,Marlborough,1752,MA,MARLBOROUGH HOSPITAL,349,#00CED1
0.219765467,0.254441261,0.762750716,0.052148997,0.603438395,Alexandria,56308,MN,DOUGLAS COUNTY HOSPITAL,350,#00CED1
0.220341798,0.012034384,0.951862464,0.323782235,0.900286533,Maryville,62062,IL,ANDERSON HOSPITAL,351,#00CED1
0.220447099,0.671060172,0.712320917,0.101432665,0.724928367,Culpeper,22701,VA,CULPEPER REGIONAL HOSPITAL,352,#00CED1
0.22050578,0.978223496,0.455014327,0.30773639,0.263037249,Alpena,49707,MI,ALPENA REGIONAL MEDICAL CENTER,353,#00CED1
0.220649638,0.898567335,0.367335244,0.634383954,0.41260745,Chicago,60616,IL,MERCY HOSPITAL AND MEDICAL CENTER,354,#00CED1
0.220744171,0.898567335,0.226361032,0.638968481,0.28252149,Portsmouth,23707,VA,BON SECOURS MARYVIEW MEDICAL CENTER,355,#00CED1
0.221446893,0.561604585,0.386819484,0.800573066,0.287679083,Johnson City,13790,NY,"UNITED HEALTH SERVICES HOSPITALS, INC",356,#00CED1
0.221820211,0.221203438,0.732378223,0.775358166,0.180515759,Kingsport,37660,TN,WELLMONT HOLSTON VALLEY MEDICAL CENTER,357,#00CED1
0.221917968,0.51747851,0.625787966,0.619484241,0.871060172,Westlake,44145,OH,ST JOHN MEDICAL CENTER,358,#00CED1
0.222023923,0.12034384,0.833237822,0.089398281,0.227507163,Lewiston,4240,ME,ST MARYS REGIONAL MEDICAL CENTER,359,#00CED1
0.222153897,0.712893983,0.791404011,0.322063037,0.480802292,Nashua,3060,NH,SOUTHERN NH MEDICAL CENTER,360,#00CED1
0.22291981,0.021203438,0.928366762,0.559312321,0.008595989,Knoxville,37916,TN,FORT SANDERS REGIONAL MEDICAL CENTER,361,#00CED1
0.22332889,0.553008596,0.712320917,0.06991404,0.755873926,Westerly,2891,RI,WESTERLY HOSPITAL,362,#00CED1
0.22506144,0.364469914,0.506017192,0.661891117,0.232664756,Sumter,29150,SC,TUOMEY HEALTHCARE SYSTEM,363,#00CED1
0.226388865,0.800573066,0.881375358,0.480802292,0.275644699,Cullman,35058,AL,CULLMAN REGIONAL MEDICAL CENTER,364,#00CED1
0.226468314,0.395988539,0.84469914,0.198853868,0.708309456,Council Bluffs,51503,IA,METHODIST JENNIE EDMUNDSON,365,#00CED1
0.22652221,0.309455587,0.20286533,0.328939828,0.446418338,Kalispell,59901,MT,KALISPELL REGIONAL MEDICAL CENTER,366,#00CED1
0.226821945,0.932951289,0.318051576,0.433810888,0.667048711,Florence,41042,KY,ST ELIZABETH FLORENCE,367,#00CED1
0.22776234,0.592550143,0.806876791,0.045845272,0.636676218,Keene,3431,NH,CHESHIRE MEDICAL CENTER,368,#00CED1
0.227907512,0.561604585,0.226361032,0.618911175,0.411461318,Chillicothe,45601,OH,ADENA REGIONAL MEDICAL CENTER,369,#00CED1
0.228042465,0.950716332,0.164469914,0.64469914,0.605157593,Brooklyn,11229,NY,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",370,#00CED1
0.228274991,0.800573066,0.870487106,0.332951289,0.451575931,Lagrange,30240,GA,WEST GEORGIA MEDICAL CENTER,371,#00CED1
0.228859609,0.181088825,0.271060172,0.109455587,0.292836676,Cincinnati,45211,OH,MERCY HEALTH - WEST HOSPITAL,372,#00CED1
0.229437001,0.932951289,0.55243553,0.693982808,0.715759312,Cedar Rapids,52403,IA,MERCY MEDICAL CENTER - CEDAR RAPIDS,373,#00CED1
0.229899451,0.016045845,0.293409742,0.817191977,0.503724928,Dover,19901,DE,BAYHEALTH - KENT GENERAL HOSPITAL,374,#00CED1
0.230122073,0,0.293409742,0.159312321,0.366189112,Greenville,16125,PA,UPMC HORIZON,375,#00CED1
0.230254148,0.016045845,0.870487106,0.373065903,0.340974212,Hickory,28602,NC,CATAWBA VALLEY MEDICAL CENTER,376,#00CED1
0.23032111,0.161031519,0.386819484,0.465902579,0,Greenville,38704,MS,DELTA REGIONAL MEDICAL CENTER,377,#00CED1
0.230539115,0.858452722,0.251575931,0.880229226,0.248710602,Burlington,5401,VT,UNIVERSITY OF VERMONT MEDICAL CENTER,378,#00CED1
0.230829364,0.395988539,0.068194842,0.969627507,0.419484241,Winston-Salem,27103,NC,NOVANT HEALTH FORSYTH MEDICAL CENTER,379,#00CED1
0.230981988,0.998280802,0.996561605,0.982234957,0.86991404,Pinehurst,28374,NC,FIRSTHEALTH MOORE REGIONAL HOSPITAL,380,#00CED1
0.232168431,0.181088825,0.271060172,0.055014327,0.478510029,Lithonia,30058,GA,DEKALB MEDICAL CENTER AT HILLANDALE,381,#00CED1
0.232870932,0.831518625,0.589111748,0.661318052,0.256160458,Williamsport,17701,PA,WILLIAMSPORT REGIONAL MEDICAL CENTER,382,#00CED1
