Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,ZIP,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
47048517,7/31/2020 19:40,7/31/2020 21:45,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:46,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051455,7/31/2020 19:40,7/31/2020 21:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:46,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042614,7/31/2020 19:41,7/31/2020 21:46,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:47,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048410,7/31/2020 19:42,7/31/2020 21:47,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:47,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043791,7/31/2020 19:42,7/31/2020 21:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:48,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47039809,7/31/2020 19:43,8/2/2020 0:00,DOB,Department of Buildings,General Construction/Plumbing,Building Shaking/Vibrating/Structural Stability,,11385,1638 NORMAN STREET,NORMAN STREET,,,,,ADDRESS,Ridgewood,,N/A,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",8/2/2020 0:00,05 QUEENS,4035540029,QUEENS,"1,011,319","192,849",UNKNOWN,Unspecified,QUEENS,,,,,,,,40.69596133,-73.90238284,"(40.69596133000274, -73.90238284385387)"
47051454,7/31/2020 19:43,7/31/2020 21:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:48,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47050120,7/31/2020 19:44,7/31/2020 21:48,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:49,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041038,7/31/2020 19:45,7/31/2020 21:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:49,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47049870,7/31/2020 19:45,7/31/2020 21:49,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:50,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044906,7/31/2020 19:46,7/31/2020 21:56,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,78-20 74 STREET,74 STREET,78 AVENUE,MYRTLE AVENUE,78 AVENUE,MYRTLE AVENUE,,RIDGEWOOD,74 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,8/1/2020 1:57,05 QUEENS,4038230059,QUEENS,"1,018,899","195,723",MOBILE,Unspecified,QUEENS,,,,,,,,40.7038233,-73.8750328,"(40.7038233, -73.8750328)"
47051478,7/31/2020 19:46,7/31/2020 21:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:50,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044049,7/31/2020 19:47,7/31/2020 21:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:51,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051451,7/31/2020 19:47,7/31/2020 19:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,7/31/2020 23:53,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47046823,7/31/2020 19:47,7/31/2020 19:50,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,7/31/2020 23:50,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041060,7/31/2020 19:49,7/31/2020 19:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,7/31/2020 23:54,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040747,7/31/2020 19:50,7/31/2020 19:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,7/31/2020 23:53,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042298,7/31/2020 19:51,7/31/2020 19:53,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,7/31/2020 23:53,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051453,7/31/2020 19:52,7/31/2020 21:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:51,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042408,7/31/2020 19:53,7/31/2020 21:51,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:52,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47046809,7/31/2020 19:55,7/31/2020 21:52,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:52,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051722,7/31/2020 19:56,7/31/2020 21:54,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 1:54,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47046797,7/31/2020 19:59,7/31/2020 22:17,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 2:17,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051540,7/31/2020 20:00,7/31/2020 22:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 2:16,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47045571,7/31/2020 20:01,7/31/2020 22:16,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department reviewed your complaint and provided additional information below.,8/1/2020 2:16,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043895,7/31/2020 20:02,7/31/2020 20:26,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:26,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47040954,7/31/2020 20:04,7/31/2020 20:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:25,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47050129,7/31/2020 20:04,7/31/2020 20:25,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:25,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47042885,7/31/2020 20:08,8/1/2020 0:40,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11385,78-24 79 STREET,79 STREET,78 AVE,MYRTLE AVE,,,ADDRESS,Ridgewood,,,Closed,,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,8/1/2020 0:40,05 QUEENS,4038270023,QUEENS,"1,019,938","195,818",ONLINE,Unspecified,QUEENS,,,,,,,,40.7040799,-73.871285,"(40.7040799, -73.871285)"
47051644,7/31/2020 20:11,7/31/2020 20:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:24,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043789,7/31/2020 20:12,7/31/2020 20:24,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:24,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47041370,7/31/2020 20:15,8/1/2020 9:15,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11385,72-04 FOREST AVENUE,FOREST AVENUE,STEPHEN ST,NORMAN ST,,,ADDRESS,Ridgewood,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",8/1/2020 9:15,05 QUEENS,4035760030,QUEENS,"1,012,149","194,321",PHONE,Unspecified,QUEENS,,,,,,,,40.699999,-73.8993836,"(40.699999, -73.8993836)"
47051588,7/31/2020 20:17,7/31/2020 20:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:23,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47048683,7/31/2020 20:19,7/31/2020 20:23,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:23,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47044073,7/31/2020 20:20,7/31/2020 20:21,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:21,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47051419,7/31/2020 20:20,7/31/2020 20:22,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1671 MADISON STREET,MADISON STREET,MYRTLE AVENUE,CYPRESS AVENUE,MYRTLE AVENUE,CYPRESS AVENUE,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 0:22,05 QUEENS,4034500054,QUEENS,"1,009,774","194,407",MOBILE,Unspecified,QUEENS,,,,,,,,40.7002422,-73.9079486,"(40.7002422, -73.9079486)"
47043437,7/31/2020 20:28,7/31/2020 22:40,DPR,Department of Parks and Recreation,Violation of Park Rules,Social Distancing,Park,11385,FAIRVIEW AVENUE,FAIRVIEW AVENUE,FAIRVIEW AVENUE,MADISON STREET,FAIRVIEW AVENUE,MADISON STREET,,,,,Closed,,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,8/1/2020 2:40,05 QUEENS,,QUEENS,"1,011,136","196,159",PHONE,Rosemary's Playground,QUEENS,,,,,,,,40.705047,-73.9030296,"(40.705047, -73.9030296)"
47047768,7/31/2020 20:32,8/1/2020 0:23,NYPD,New York City Police Department,Urinating in Public,N/A,Park/Playground,11385,396 GRANDVIEW AVENUE,GRANDVIEW AVENUE,AMORY COURT,STANHOPE STREET,AMORY COURT,STANHOPE STREET,,RIDGEWOOD,GRANDVIEW AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,8/1/2020 4:23,05 QUEENS,4033780107,QUEENS,"1,009,183","198,367",ONLINE,Unspecified,QUEENS,,,,,,,,40.7111132,-73.9100653,"(40.7111132, -73.9100653)"
47046071,7/31/2020 21:08,7/31/2020 22:41,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,1814 HARMAN STREET,HARMAN STREET,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,,RIDGEWOOD,HARMAN STREET,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 2:41,05 QUEENS,4034310019,QUEENS,"1,008,496","196,571",ONLINE,Unspecified,QUEENS,,,,,,,,40.7061855,-73.9125498,"(40.7061855, -73.9125498)"
47041369,7/31/2020 21:17,8/1/2020 10:45,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11385,,,,,85 STREET,77 AVENUE,INTERSECTION,Ridgewood,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",8/1/2020 10:45,05 QUEENS,,QUEENS,"1,021,882","196,770",PHONE,Unspecified,QUEENS,,,,,,,,40.7066849,-73.8642683,"(40.7066849, -73.8642683)"
47044747,7/31/2020 21:18,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11385,77-33 80 STREET,80 STREET,77 ROAD,78 AVENUE,77 ROAD,78 AVENUE,,RIDGEWOOD,80 STREET,,In Progress,,,,05 QUEENS,4038190013,QUEENS,"1,020,641","196,483",PHONE,Unspecified,QUEENS,,,,,,,,40.7059023,-73.8687459,"(40.7059023, -73.8687459)"
47046133,7/31/2020 21:21,7/31/2020 22:50,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11385,60-21 MADISON STREET,MADISON STREET,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 2:50,05 QUEENS,4035290121,QUEENS,"1,012,140","196,716",MOBILE,Unspecified,QUEENS,,,,,,,,40.7065727,-73.8994061,"(40.7065727, -73.8994061)"
47047945,7/31/2020 21:23,7/31/2020 22:50,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11385,60-24 MADISON STREET,MADISON STREET,60 PLACE,FRESH POND ROAD,60 PLACE,FRESH POND ROAD,,RIDGEWOOD,MADISON STREET,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 2:50,05 QUEENS,4035300017,QUEENS,"1,012,168","196,719",MOBILE,Unspecified,QUEENS,,,,,,,,40.7065809,-73.8993051,"(40.7065809, -73.8993051)"
47045044,7/31/2020 21:25,7/31/2020 22:54,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,66-61 FRESH POND ROAD,FRESH POND ROAD,MADISON STREET,PUTNAM AVENUE,MADISON STREET,PUTNAM AVENUE,,RIDGEWOOD,FRESH POND ROAD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,8/1/2020 2:54,05 QUEENS,4036190022,QUEENS,"1,012,758","196,875",MOBILE,Unspecified,QUEENS,,,,,,,,40.7070072,-73.8971764,"(40.7070072, -73.8971764)"
47049600,7/31/2020 21:33,8/1/2020 0:39,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11385,78-24 86 STREET,86 STREET,78 AVENUE,UNION TURNPIKE,78 AVENUE,UNION TURNPIKE,,RIDGEWOOD,86 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,8/1/2020 4:39,05 QUEENS,4038440065,QUEENS,"1,022,204","196,187",MOBILE,Unspecified,QUEENS,,,,,,,,40.7050833,-73.8631102,"(40.7050833, -73.8631102)"
47047996,7/31/2020 21:33,8/1/2020 4:39,DHS,Department of Homeless Services,Homeless Person Assistance,,N/A,11385,67-20 FRESH POND ROAD,FRESH POND ROAD,67 AVENUE,68 AVENUE,67 AVENUE,68 AVENUE,ADDRESS,Ridgewood,FRESH POND ROAD,,Closed,,"The mobile outreach response team offered services to the individual, but the individual did not accept assistance.",8/1/2020 4:39,05 QUEENS,4035320029,QUEENS,"1,012,980","196,269",PHONE,Unspecified,QUEENS,,,,,,,,40.70534319,-73.8963783,"(40.70534318705812, -73.89637830462289)"
47043787,7/31/2020 21:35,8/1/2020 0:25,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11385,1881 DEKALB AVENUE,DEKALB AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,ONDERDONK AVENUE,WOODWARD AVENUE,,RIDGEWOOD,DEKALB AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,8/1/2020 4:25,05 QUEENS,4033990045,QUEENS,"1,008,022","197,668",MOBILE,Unspecified,QUEENS,,,,,,,,40.7091978,-73.9142556,"(40.7091978, -73.9142556)"
47051218,7/31/2020 21:37,8/1/2020 1:20,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,59-09 WOODBINE STREET,WOODBINE STREET,FOREST AVENUE,60 PLACE,FOREST AVENUE,60 PLACE,,RIDGEWOOD,WOODBINE STREET,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 5:20,05 QUEENS,4034990001,QUEENS,"1,011,312","196,728",MOBILE,Unspecified,QUEENS,,,,,,,,40.7066083,-73.9023925,"(40.7066083, -73.9023925)"
47043525,7/31/2020 21:38,8/1/2020 1:52,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,66-38 FOREST AVENUE,FOREST AVENUE,GRANDVIEW AVENUE,WOODBINE STREET,GRANDVIEW AVENUE,WOODBINE STREET,,RIDGEWOOD,FOREST AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,8/1/2020 5:53,05 QUEENS,4034890037,QUEENS,"1,011,152","196,752",MOBILE,Unspecified,QUEENS,,,,,,,,40.7066746,-73.9029695,"(40.7066746, -73.9029695)"
