cost,discharge,quality,quality_care,quality_efficiency,patexp,outcome,provider_id,provider,strokewidth,bubblesize,markme?,state
0.905665984,0.692866736,0.404470959,0.792849433,0,0.021258889,0.773312679,290003,SUNRISE HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.90686164,0.581768443,0.533408591,0.983025849,0,0.461507404,0.221100683,100191,MEDICAL CENTER OF TRINITY,.25px,0,,
0.907231263,0.430270021,0.813012417,0.245993359,0,0.276382034,0.999035934,50502,SAINT VINCENT MEDICAL CENTER,.25px,0,,
0.907302854,0.952950289,0.825042641,0.893606678,0,0.417201572,0.896507115,390164,UPMC PRESBYTERIAN SHADYSIDE,.25px,0,,
0.908000263,0.792478638,0.321165778,0.817577311,0,0.204159491,0.393553118,450107,LAS PALMAS MEDICAL CENTER,.25px,0,,
0.908036636,0.186435511,0.717726452,0.539291865,0.705506711,0.204159491,0.896507115,310060,ST LUKE'S WARREN HOSPITAL,.25px,0,,
0.908306578,0.300961594,0.000428474,0.003872743,0,0.003691466,0.182760524,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,.25px,0,,
0.909106747,0.245457766,0.000939346,0.049257999,0,0.104399272,0.019133,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,.25px,0,,
0.909185436,0.396577154,0.031253862,0.184482659,0,0.255568098,0.08604906,50471,GOOD SAMARITAN HOSPITAL,.25px,0,,
0.909325856,0.005809115,0.986643156,0.973764224,0.705506711,0.94397706,0.82789364,100054,TWIN CITIES HOSPITAL,.25px,0,,
0.909383882,0.642842429,0.588154349,0.981501471,0,0.054210166,0.709132258,100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,.25px,0,,
0.909384122,0.335470209,0.088405666,0.117377082,0,0.067023179,0.54983067,10046,RIVERVIEW REGIONAL MEDICAL CENTER,.25px,0,,
0.909394601,0.342696583,0.03551388,0.134952744,0,0.255568098,0.130099455,450668,SIERRA MEDICAL CENTER,.25px,0,,
0.909410977,0.280230057,0.718089007,0.965713862,0,0.255568098,0.773312679,310074,JERSEY CITY MEDICAL CENTER,.25px,0,,
0.910146083,0.739471494,0.334588542,0.222320185,0,0.140844258,0.854689727,310045,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,.25px,0,,
0.910760424,0.004235298,0.513575201,0.020195944,0.929680869,0.539061148,0.544161633,50136,PETALUMA VALLEY HOSPITAL,.25px,0,,
0.910907841,0.684231343,0.427979334,0.942040689,0.51160587,0.417201572,0.130099455,50557,MEMORIAL  MEDICAL CENTER,.25px,0,,
0.911199976,0.986157003,0.837212943,0.734395728,0,0.829755852,0.751229802,310022,VIRTUA WEST JERSEY HOSPITALS BERLIN,.25px,0,,
0.911967707,0.166733959,0.036107151,0.038752153,0.51160587,0.164146637,0.221100683,50581,LAKEWOOD REGIONAL MEDICAL CENTER,.25px,0,,
0.914561301,0.314170121,0.941191981,0.841769596,0,0.829755852,0.932020995,450403,MEDICAL CENTER OF MCKINNEY,.25px,0,,
0.91531727,0.604238594,0.44056163,0.804525342,0,0.670726181,0.182760524,450647,MEDICAL CITY DALLAS HOSPITAL,.25px,0,,
0.916324639,0.427913415,0.510518206,0.925198375,0,0.670726181,0.160999003,670024,NORTH CYPRESS MEDICAL CENTER,.25px,0,,
0.918133709,0.726650242,0.877868508,0.612363115,0,0.768929063,0.913679024,50239,GLENDALE ADVENTIST MEDICAL CENTER,.25px,0,,
0.919463499,0.283163454,0.374634355,0.388230156,0,0.164146637,0.800018128,100053,HIALEAH HOSPITAL,.25px,0,,
0.920177581,0.942436203,0.439745882,0.184482659,0,0.650365439,0.672201119,310001,HACKENSACK UNIVERSITY MEDICAL CENTER,.25px,0,,
0.921310479,0.346404529,0.806511153,0.355336558,0.51160587,0.739595092,0.854689727,50103,WHITE MEMORIAL MEDICAL CENTER,.25px,0,,
0.921448976,0.198853009,0.041537232,0.450449485,0,0.067023179,0.107596345,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,.25px,0,,
0.923103477,0.467283559,0.349362645,0.990186304,0,0.417201572,0.049595834,450675,MEDICAL CENTER OF ARLINGTON,.25px,0,,
0.923380694,0.043852638,0.229554799,0.887064213,0.51160587,0.392267697,0.026252256,310021,ST FRANCIS MEDICAL CENTER,.25px,0,,
0.925085019,0.610113628,0.069256186,0.133807401,0,0.417201572,0.160999003,310110,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON,.25px,0,,
0.925132991,0.278755119,0.601453515,0.574344312,0.929680869,0.227115795,0.360255766,50009,QUEEN OF THE VALLEY MEDICAL CENTER,.25px,0,,
0.925319713,0.755407421,0.157587693,0.906922323,0.51160587,0.083412299,0.049595834,290039,MOUNTAINVIEW HOSPITAL,.25px,0,,
0.925613707,0.339021597,0.793236707,0.730374667,0,0.297690362,0.964016447,100122,NORTH OKALOOSA MEDICAL CENTER,.25px,0,,
0.926840528,0.454132711,0.809980142,0.470093358,0.705506711,0.631759791,0.800018128,50222,SHARP CHULA VISTA MEDICAL CENTER,.25px,0,,
0.926909488,0.199734676,0.982819852,0.747785532,0.963002942,0.81492407,0.773312679,50254,MARSHALL MEDICAL CENTER,.25px,0,,
0.92775732,0.892280057,0.856683778,0.441056023,0.705506711,0.323893178,0.980347888,50573,EISENHOWER MEDICAL CENTER,.25px,0,,
0.927820227,0.24865484,0.038546156,0.747785532,0,0.297690362,0.002208288,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,.25px,0,,
0.927951776,0.568914231,0.024233485,0.50273152,0,0.033989502,0.058330106,310002,NEWARK BETH ISRAEL MEDICAL CENTER,.25px,0,,
0.929321894,0.181837658,0.486853272,0.373340694,0.812658103,0.185562083,0.589340892,390080,JEANES HOSPITAL,.25px,0,,
0.930195396,0.02325294,0.2554857,0.155643081,0,0.719654584,0.294485049,450659,PARK PLAZA HOSPITAL,.25px,0,,
0.931480555,0.423167245,0.141058495,0.312909419,0,0.255568098,0.360255766,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,.25px,0,,
0.931832204,0.158947273,0.718089007,0.574344312,0.812658103,0.613137664,0.470587751,390127,PHOENIXVILLE HOSPITAL,.25px,0,,
0.932027072,0.072469739,0.228038662,0.339548949,0.929680869,0.000436714,0.252123829,50228,SAN FRANCISCO GENERAL HOSPITAL,.25px,0,,
0.932150666,0.624261501,0.907548553,0.828313873,0.51160587,0.558119989,0.932020995,50308,EL CAMINO HOSPITAL,.25px,0,,
0.932278334,0.115737346,0.520414301,0.775347929,0.51160587,0.417201572,0.457420423,100180,ST PETERSBURG GENERAL HOSPITAL,.25px,0,,
0.933030681,0.491187449,0.176349898,0.495950099,0,0.140844258,0.393553118,310028,NEWTON MEDICAL CENTER,.25px,0,,
0.93361041,0.640625901,0.114666161,0.55666153,0,0.033989502,0.360255766,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON,.25px,0,,
0.934124853,0.475506959,0.438056707,0.019561474,0,0.956032004,0.470587751,190015,"NORTH OAKS MEDICAL CENTER, L L C",.25px,0,,
0.934427471,0.570891802,0.127652211,0.04439647,0.705506711,0.054210166,0.556818088,50174,SANTA ROSA MEMORIAL HOSPITAL,.25px,0,,
0.935108841,0.218332084,0.710417679,0.655367045,0.705506711,0.70561383,0.457420423,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,.25px,0,,
0.935263508,0.510394608,0.062252289,0.841769596,0,0.015210817,0.058330106,50022,RIVERSIDE COMMUNITY HOSPITAL,.25px,0,,
0.935362609,0.124125543,0.419327461,0.71449642,0.705506711,0.392267697,0.221100683,140125,GATEWAY REGIONAL MEDICAL CENTER,.25px,0,,
0.935466461,0.61751304,0.192228146,0.71449642,0,0.323893178,0.130099455,310081,INSPIRA MEDICAL CENTER WOODBURY,.25px,0,,
0.935626437,0.410692067,0.065910795,0.152009295,0.51160587,0.021258889,0.393553118,50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,.25px,0,,
0.937436086,0.384934205,0.003510189,0.067468132,0,0.083412299,0.038175361,290021,VALLEY HOSPITAL MEDICAL CENTER,.25px,0,,
0.937528392,0.047848979,0.604238594,0.261978725,0,0.351266057,0.951013917,50281,ALHAMBRA HOSPITAL MEDICAL CENTER,.25px,0,,
0.93902041,0.306869587,0.010464647,0.169057605,0,0.204159491,0.035884675,390026,CHESTNUT HILL HOSPITAL,.25px,0,,
0.939449023,0.099628381,0.047634743,0.17694317,0.705506711,0.483615,0.004952168,50696,KECK HOSPITAL OF USC,.25px,0,,
0.940325758,0.803602475,0.681133148,0.996382693,0.51160587,0.276382034,0.470587751,100226,ORANGE PARK MEDICAL CENTER,.25px,0,,
0.942139166,0.65166734,0.142294477,0.086510493,0.51160587,0.373060538,0.360255766,10040,GADSDEN REGIONAL MEDICAL CENTER,.25px,0,,
0.942740262,0.232315159,0.029564687,0.373340694,0,0.003691466,0.221100683,330234,WESTCHESTER MEDICAL CENTER,.25px,0,,
0.943680933,0.690707888,0.660409852,0.917197452,0,0.753586407,0.349609842,390111,HOSPITAL OF UNIV OF PENNSYLVANIA,.25px,0,,
0.944116345,0.373126457,0.056179498,0.041100518,0.51160587,0.00613871,0.589340892,100071,BAYFRONT HEALTH BROOKSVILLE,.25px,0,,
0.945526127,0.420291527,0.052965945,0.134952744,0.51160587,0.227115795,0.130099455,290041,SUMMERLIN HOSPITAL MEDICAL CENTER,.25px,0,,
0.945611821,0.119626569,0.37639769,0.418206837,0.812658103,0.417201572,0.182760524,50457,ST MARY'S MEDICAL CENTER,.25px,0,,
0.94630572,0.657929648,0.288568815,0.160191495,0,0.033989502,0.913679024,50761,PROVIDENCE TARZANA MEDICAL CENTER,.25px,0,,
0.947521906,0.40781635,0.742058816,0.612363115,0,0.631759791,0.829879451,50153,O'CONNOR HOSPITAL,.25px,0,,
0.949902168,0.032827679,0.191025123,0.539291865,0,0.483615,0.1215547,50735,WHITTIER HOSPITAL MEDICAL CENTER,.25px,0,,
0.950011851,0.1953593,0.827102611,0.312909419,0.51160587,0.650365439,0.943944101,50283,VALLEYCARE MEDICAL CENTER,.25px,0,,
0.950502445,0.665436178,0.005116965,0.079687873,0,0.067023179,0.08604906,310039,RARITAN BAY MEDICAL CENTER,.25px,0,,
0.951266767,0.948904508,0.421148474,0.441056023,0,0.461507404,0.637198111,310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY DIV,.25px,0,,
0.951489476,0.026812567,0.564118621,0.388230156,0,0.786512965,0.544161633,50506,SIERRA VISTA REGIONAL MEDICAL CENTER,.25px,0,,
0.951625881,0.047568824,0.21311624,0.339548949,0.51160587,0.276382034,0.304249306,50534,JOHN F KENNEDY MEMORIAL HOSPITAL,.25px,0,,
0.951861522,0.484447228,0.896770791,0.355336558,0.705506711,0.798065276,0.881667092,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,.25px,0,,
0.952751605,0.689307109,0.715303928,0.932259952,0,0.164146637,0.881667092,50549,LOS ROBLES HOSPITAL & MEDICAL CENTER,.25px,0,,
0.954467977,0.272871845,0.325491715,0.450449485,0,0.033989502,0.829879451,50551,LOS ALAMITOS MEDICAL CENTER,.25px,0,,
0.954529023,0.547268068,0.280856288,0.841769596,0,0.00477089,0.589340892,50242,DOMINICAN HOSPITAL,.25px,0,,
0.955911209,0.095722679,0.417506448,0.953930834,0,0.323893178,0.294485049,100183,CORAL GABLES HOSPITAL,.25px,0,,
0.956322168,0.257924704,0.504840929,0.307718295,0,0.461507404,0.800018128,50624,HENRY MAYO NEWHALL  HOSPITAL,.25px,0,,
0.956750169,0.901739439,0.104704147,0.763853297,0,0.185562083,0.058330106,310038,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,.25px,0,Y,
0.956939185,0.008099801,0.275360289,0.355336558,0.705506711,0.483615,0.151391304,50688,SAINT LOUISE REGIONAL HOSPITAL,.25px,0,,
0.95716043,0.281152924,0.026038019,0.134952744,0,0.323893178,0.058330106,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,.25px,0,,
0.957384961,0.142797109,0.232142121,0.699178484,0,0.255568098,0.262539036,50002,ST ROSE HOSPITAL,.25px,0,,
0.958000918,0.369360833,0.606422162,0.630185974,0,0.351266057,0.847933026,50742,OLYMPIA MEDICAL CENTER,.25px,0,,
0.959129587,0.196199768,0.172246438,0.835968721,0,0.021258889,0.294485049,50132,SAN GABRIEL VALLEY MEDICAL CENTER,.25px,0,,
0.960813961,0.46378161,0.122914281,0.906922323,0,0.015210817,0.130099455,50360,MARIN GENERAL HOSPITAL,.25px,0,,
0.961005517,0.174924399,0.823229868,0.775347929,0.705506711,0.68579692,0.589340892,50633,TWIN CITIES COMMUNITY HOSPITAL,.25px,0,,
0.961043986,0.763564901,0.392490174,0.499707484,0,0.441805852,0.556818088,310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,.25px,0,,
0.961168069,0.354833925,0.734848922,0.468445382,0.889247781,0.511506992,0.556818088,30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,.25px,0,,
0.961248158,0.058190028,0.414746088,0.668451974,0.705506711,0.392267697,0.252123829,50122,DAMERON HOSPITAL,.25px,0,,
0.963461473,0.260338989,0.888028279,0.630185974,0.963002942,0.650365439,0.393553118,50225,FEATHER RIVER HOSPITAL,.25px,0,,
0.963661889,0.315208345,0.167434349,0.237423884,0.51160587,0.323893178,0.262539036,50243,DESERT REGIONAL MEDICAL CENTER,.25px,0,,
0.964568643,0.38322031,0.180535757,0.290134392,0.51160587,0.351266057,0.221100683,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,.25px,0,,
0.965228665,0.396016842,0.101004441,0.222320185,0.51160587,0.011222716,0.470587751,50179,EMANUEL MEDICAL CENTER,.25px,0,,
0.966816447,0.681347385,0.560633152,0.635690213,0,0.483615,0.672201119,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,.25px,0,,
0.967016044,0.48565025,0.366625193,0.478366197,0,0.650365439,0.304249306,310070,SAINT PETER'S UNIVERSITY HOSPITAL,.25px,0,,
0.967221314,0.03485469,0.801657864,0.668451974,0,0.84018754,0.701848205,50689,SAN RAMON REGIONAL MEDICAL CTR,.25px,0,,
0.967667917,0.055404949,0.309514589,0.953930834,0,0.140844258,0.252123829,50152,SAINT FRANCIS MEMORIAL HOSPITAL,.25px,0,,
0.967899374,0.321948567,0.121043828,0.718031328,0,0.021258889,0.262539036,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,.25px,0,,
0.971107118,0.166330205,0.492135035,0.455665329,0,0.255568098,0.847933026,390081,DELAWARE COUNTY MEMORIAL HOSPITAL,.25px,0,,
0.971416335,0.354298333,0.215398687,0.574344312,0,0.00613871,0.637198111,50481,WEST HILLS HOSPITAL & MEDICAL CENTER,.25px,0,,
0.973327691,0.243636753,0.104234474,0.102776015,0,0.276382034,0.431604881,50289,SETON MEDICAL CENTER,.25px,0,,
0.973446473,0.153459513,0.517843459,0.50273152,0.889247781,0.067023179,0.54983067,50197,SEQUOIA HOSPITAL,.25px,0,,
0.973487938,0.770272163,0.26094874,0.134952744,0.705506711,0.227115795,0.510740683,50599,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,.25px,0,,
0.980708038,0.428523166,0.79373934,0.792849433,0,0.417201572,0.929310075,390027,TEMPLE UNIVERSITY HOSPITAL,.25px,0,,
0.980725371,0.524773197,0.083206302,0.689101112,0,0.033989502,0.160999003,50380,GOOD SAMARITAN HOSPITAL,.25px,0,,
0.98109023,0.409513765,0.656553588,0.655367045,0.705506711,0.719654584,0.360255766,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,.25px,0,,
0.984155826,0.656528868,0.345720619,0.685838119,0.51160587,0.461507404,0.182760524,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,.25px,0,,
0.985170858,0.020245384,0.550770017,0.962838144,0,0.227115795,0.544161633,310040,CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,.25px,0,,
0.985435996,0.988571287,0.834914017,0.528497623,0,0.613137664,0.954548825,50625,CEDARS-SINAI MEDICAL CENTER,.25px,0,,
0.986095803,0.348423299,0.145359712,0.523669053,0,0.351266057,0.154885012,310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,.25px,0,,
0.986721044,0.304859057,0.025551866,0.518057696,0,0.323893178,0.004952168,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,.25px,0,,
0.988349613,0.73225336,0.094758613,0.459851188,0,0.054210166,0.304249306,390180,CROZER CHESTER MEDICAL CENTER,.25px,0,,
0.989000801,0.035662198,0.057110604,0.106228525,0,0.204159491,0.345745338,50118,DOCTORS HOSPITAL OF MANTECA,.25px,0,,
0.989238162,0.271899539,0.348884732,0.612363115,0,0.255568098,0.556818088,50737,GARFIELD MEDICAL CENTER,.25px,0,,
0.989563155,0.451067476,0.35313651,0.781288882,0.705506711,0.276382034,0.160999003,50464,DOCTORS MEDICAL CENTER,.25px,0,,
0.990038257,0.017460304,0.378053905,0.903461573,0.705506711,0.140844258,0.182760524,50194,WATSONVILLE COMMUNITY HOSPITAL,.25px,0,,
0.991287355,0.722349025,0.702968829,0.612363115,0.51160587,0.768929063,0.510740683,50441,STANFORD HOSPITAL,.25px,0,,
0.991807127,0.590980628,0.122321009,0.160191495,0.51160587,0.021258889,0.556818088,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,.25px,0,,
0.993703404,0.297583243,0.383549905,0.177248045,0,0.323893178,0.829879451,50336,LODI MEMORIAL HOSPITAL,.25px,0,,
0.994098006,0.600135134,0.129679221,0.470093358,0.705506711,0.323893178,0.030092039,50195,WASHINGTON HOSPITAL,.25px,0,,
0.994505652,0.305839603,0.086255057,0.184482659,0.51160587,0.204159491,0.182760524,390290,HAHNEMANN UNIVERSITY HOSPITAL,.25px,0,,
0.995823713,0.312522145,0.52184804,0.279315431,0.705506711,0.483615,0.589340892,50367,NORTHBAY MEDICAL CENTER,.25px,0,,
0.997717284,0.208815023,0.283764966,0.307718295,0,0.185562083,0.709132258,310016,CAREPOINT HEALTH-CHRIST HOSPITAL,.25px,0,,
0.998687179,0.225270062,0.382651758,0.860713079,0,0.227115795,0.431604881,310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER,.25px,0,,
